data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2024-05-28 13:08:04.803963;214;São Paulo;Lucas Pereira;Tablet Apple Ipad;Claire Johnson;feminino;dinheiro
2024-05-28 13:39:57.216597;215;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Kenneth Garrett;masculino;pix
2024-05-28 17:10:56.648375;216;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Christine Ruegg;feminino;cartão de crédito
2024-05-28 19:59:02.326942;217;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Michelle Fanning;feminino;dinheiro
2024-05-28 20:01:56.388442;218;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Ada Csaszar;feminino;pix
2024-05-28 20:24:59.663916;219;Florianópolis;Gabriela Santos;Smartwatch Garmin;Heather Drake;feminino;pix
2024-05-28 20:46:55.780910;220;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Young Quinlan;masculino;boleto
2024-05-29 16:37:03.982705;221;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Vicenta Eley;feminino;boleto
2024-05-29 17:49:55.086045;222;São Paulo;Ana Oliveira;Tablet Apple Ipad;Julius Moxley;masculino;cartão de crédito
2024-05-29 17:52:01.323866;223;Florianópolis;Tiago Lima;Tablet Apple Ipad;Michael Weideman;masculino;dinheiro
2024-05-29 20:12:03.538316;224;São Paulo;Lucas Pereira;Tablet Apple Ipad;Linda Keenan;feminino;pix
2024-05-29 21:25:03.382926;225;São Paulo;Lucas Pereira;Smartwatch Garmin;Kristy Melendez;feminino;pix
2024-05-30 12:06:05.423701;226;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Harold Kent;masculino;pix
2024-05-30 12:44:56.309289;227;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Charles Carmant;masculino;dinheiro
2024-05-30 16:45:03.416791;228;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Bobby Springer;masculino;boleto
2024-05-30 18:27:00.086814;229;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Phyllis Lahr;feminino;dinheiro
2024-05-31 11:35:01.519768;230;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Ramon Doherty;masculino;cartão de crédito
2024-05-31 12:11:56.381985;231;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;David Tong;masculino;boleto
2024-05-31 16:14:04.504201;232;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Janice Haag;feminino;boleto
2024-05-31 17:02:56.005733;233;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Marshall Walls;masculino;dinheiro
2024-05-31 19:01:56.544233;234;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Diann Harris;feminino;pix
2024-05-31 19:44:59.647633;235;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Carrie Schneider;feminino;pix
2024-06-01 11:41:02.372683;236;São Paulo;Ana Oliveira;Tablet Apple Ipad;Beverly Murphy;feminino;boleto
2024-06-01 11:52:00.413974;237;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Ronald Johnson;masculino;boleto
2024-06-01 13:35:04.221380;238;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Teresa Williams;feminino;cartão de crédito
2024-06-01 16:40:56.550927;239;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Benjamin Bower;masculino;dinheiro
2024-06-01 18:23:58.747772;240;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Sandra Curtis;feminino;boleto
2024-06-01 20:05:55.335374;241;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Regina Mohamed;feminino;dinheiro
2024-06-02 11:28:04.316910;242;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;David Fontanez;masculino;dinheiro
2024-06-02 15:26:56.683406;243;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Janet Bernard;feminino;boleto
2024-06-02 17:46:58.727084;244;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Carlotta Banks;feminino;cartão de crédito
2024-06-02 19:46:57.192779;245;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Courtney Batty;masculino;cartão de crédito
2024-06-02 21:49:55.170950;246;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Sylvia Brewer;feminino;boleto
2024-06-03 14:12:02.982552;247;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Samuel Montgomery;masculino;pix
2024-06-03 14:27:02.202296;248;São Paulo;Lucas Pereira;Tablet Apple Ipad;Seth Pugh;masculino;boleto
2024-06-03 16:38:01.810394;249;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Denise Johnson;feminino;boleto
2024-06-03 19:52:03.903296;250;Florianópolis;Tiago Lima;Fone de Ouvido Sony;John Zapata;masculino;cartão de crédito
2024-06-03 21:03:03.366302;251;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Kristen Schuler;feminino;boleto
2024-06-03 21:12:58.880002;252;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Marilyn Oliver;feminino;pix
2024-06-04 13:10:01.697709;253;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Willie Vandervort;masculino;boleto
2024-06-04 21:44:00.360132;254;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Laurence Witherbee;masculino;cartão de crédito
2024-06-05 14:26:56.008598;255;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Alice Sims;feminino;cartão de crédito
2024-06-05 14:57:03.722827;256;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Pete Camire;masculino;boleto
2024-06-05 18:27:00.789438;257;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Leeann Souza;feminino;dinheiro
2024-06-05 19:20:58.928014;258;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Julia Baker;feminino;pix
2024-06-05 20:22:55.956358;259;São Paulo;Lucas Pereira;Smartwatch Garmin;Karen Fernandez;feminino;dinheiro
2024-06-06 19:20:00.261117;260;Florianópolis;Gabriela Santos;Smartwatch Garmin;Evelyne Goering;feminino;pix
2024-06-06 19:33:54.948023;261;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Aaron Webster;masculino;dinheiro
2024-06-06 20:35:57.427398;262;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Kathy Terry;feminino;dinheiro
2024-06-06 20:57:58.939799;263;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Marguerite Henderson;feminino;pix
2024-06-06 22:04:03.185428;264;São Paulo;Lucas Pereira;Tablet Apple Ipad;John Howard;masculino;boleto
2024-06-07 11:46:00.124046;265;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Joseph Schmitt;masculino;cartão de crédito
2024-06-07 12:06:59.693550;266;São Paulo;Lucas Pereira;Tablet Apple Ipad;Barbara Perez;feminino;dinheiro
2024-06-07 16:44:03.581648;267;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Pamela Maddocks;feminino;boleto
2024-06-07 17:29:54.681527;268;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Dennis Rankin;masculino;cartão de crédito
2024-06-07 17:44:05.298200;269;São Paulo;Lucas Pereira;Tablet Apple Ipad;Mirella Dawkins;feminino;cartão de crédito
2024-06-08 12:12:55.013080;270;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Rodney Stevens;masculino;cartão de crédito
2024-06-08 15:12:54.634245;271;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;David Wilson;masculino;cartão de crédito
2024-06-08 17:47:58.858618;272;Florianópolis;Tiago Lima;Tablet Apple Ipad;Ethel Wilfong;feminino;boleto
2024-06-08 20:37:59.659419;273;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Cynthia Perez;feminino;cartão de crédito
2024-06-08 21:09:00.606903;274;São Paulo;Ana Oliveira;Smartwatch Garmin;Clara Killingsworth;feminino;pix
2024-06-09 13:24:59.439351;275;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Howard Carter;masculino;dinheiro
2024-06-09 14:28:59.367659;276;São Paulo;Lucas Pereira;Tablet Apple Ipad;Annie Christianson;feminino;cartão de crédito
2024-06-09 14:33:06.118458;277;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Maureen Duryea;feminino;pix
2024-06-09 14:49:03.620741;278;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jack Spicer;masculino;cartão de crédito
2024-06-09 14:54:05.518894;279;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Cassandra Hammond;feminino;dinheiro
2024-06-09 16:49:56.045106;280;São Paulo;Ana Oliveira;Tablet Apple Ipad;Florence Pipes;feminino;pix
2024-06-09 17:43:00.621176;281;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Bryan Graves;masculino;boleto
2024-06-10 11:21:01.825888;282;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Danyell Preston;feminino;boleto
2024-06-10 11:33:54.791640;283;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Jessica Lastrapes;feminino;boleto
2024-06-10 16:22:02.206371;284;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Jennifer Simpson;feminino;dinheiro
2024-06-10 18:23:57.147064;285;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Richard Colvin;masculino;pix
2024-06-10 18:39:57.058722;286;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Efrain Cardenas;masculino;pix
2024-06-11 15:20:05.968101;287;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Ricardo Foster;masculino;cartão de crédito
2024-06-11 19:08:59.038859;288;Florianópolis;Tiago Lima;Tablet Apple Ipad;Marie Owens;feminino;boleto
2024-06-11 20:02:03.185779;289;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Dolores Francour;feminino;boleto
2024-06-11 20:08:06.094098;290;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Grace Nobel;feminino;cartão de crédito
2024-06-11 20:20:03.428678;291;São Paulo;Ana Oliveira;Notebook Dell Inspiron;George Lockett;masculino;cartão de crédito
2024-06-12 14:59:56.687441;292;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Tenisha Clark;feminino;boleto
2024-06-12 16:53:55.995011;293;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Joseph Marr;masculino;cartão de crédito
2024-06-12 18:55:00.420610;294;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Vivian Porath;feminino;boleto
2024-06-12 19:59:57.615905;295;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Otis Wilda;masculino;cartão de crédito
2024-06-13 12:19:56.069048;296;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Patricia Holifield;feminino;boleto
2024-06-13 15:23:58.398338;297;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;James Ruegg;masculino;pix
2024-06-13 18:15:58.550059;298;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Manuel Franco;masculino;pix
2024-06-14 12:41:05.040396;299;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Alejandro Singleton;masculino;cartão de crédito
2024-06-14 17:36:05.296468;300;Florianópolis;Tiago Lima;Smartwatch Garmin;Penny Kirkpatrick;feminino;cartão de crédito
2024-06-14 18:36:00.972863;301;Florianópolis;Gabriela Santos;Smartwatch Garmin;Kevin Cotney;masculino;pix
2024-06-14 21:42:06.031927;302;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Regina Dunlap;feminino;pix
2024-06-15 11:26:55.126020;303;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jennifer Atkins;feminino;dinheiro
2024-06-15 15:47:03.807222;304;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Joesph Obrien;masculino;cartão de crédito
2024-06-15 18:28:06.281753;305;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Joni Blanchard;feminino;boleto
2024-06-16 12:36:01.516624;306;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Jenifer King;feminino;dinheiro
2024-06-16 12:55:57.420685;307;São Paulo;Lucas Pereira;Smartwatch Garmin;Stacy Foster;feminino;cartão de crédito
2024-06-16 13:19:04.639162;308;São Paulo;Lucas Pereira;Smartwatch Garmin;Keisha Garnand;feminino;dinheiro
2024-06-16 13:34:56.157466;309;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Amelia Jimenez;feminino;cartão de crédito
2024-06-16 13:39:04.621818;310;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Kelly Brugman;masculino;dinheiro
2024-06-16 14:02:57.888140;311;Porto Alegre;Mariana Gomes;Smartwatch Garmin;James Gerken;masculino;cartão de crédito
2024-06-16 14:18:59.710740;312;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Aaron Rowe;masculino;pix
2024-06-16 15:10:59.422470;313;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Marjorie Eckert;feminino;dinheiro
2024-06-16 19:37:01.463040;314;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Sheba Kim;feminino;cartão de crédito
2024-06-16 21:02:03.165749;315;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Steven Stratton;masculino;dinheiro
2024-06-17 12:25:04.612003;316;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Ryan Newsome;masculino;pix
2024-06-17 16:20:57.252431;317;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Carol Porter;feminino;cartão de crédito
2024-06-17 18:22:57.371674;318;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Diane Unzicker;feminino;boleto
2024-06-17 18:28:02.744280;319;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Melissa Bolling;feminino;cartão de crédito
2024-06-17 18:57:58.371304;320;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;India Reynolds;feminino;pix
2024-06-18 12:42:54.423337;321;Florianópolis;Gabriela Santos;Smartwatch Garmin;Ronald Munoz;masculino;pix
2024-06-18 14:14:04.728275;322;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;John Laverriere;masculino;dinheiro
2024-06-18 18:19:00.200603;323;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Mickie Johnson;feminino;cartão de crédito
2024-06-18 21:53:57.666954;324;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Rose Schiffelbein;feminino;cartão de crédito
2024-06-19 13:21:02.934023;325;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Jessica Fischer;feminino;cartão de crédito
2024-06-19 17:23:54.946413;326;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;James Beam;masculino;boleto
2024-06-19 19:32:04.813645;327;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Lynn Palmer;feminino;cartão de crédito
2024-06-19 20:00:04.464012;328;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Reginald Moon;masculino;dinheiro
2024-06-19 21:36:55.518249;329;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;James Tisdale;masculino;dinheiro
2024-06-20 17:14:01.428168;330;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Muriel Harding;feminino;cartão de crédito
2024-06-20 21:31:00.050116;331;São Paulo;Lucas Pereira;Smartwatch Garmin;Raymond Kupper;masculino;dinheiro
2024-06-21 13:18:01.431603;332;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Robert Brand;masculino;cartão de crédito
2024-06-21 13:32:57.575974;333;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Raguel Washington;feminino;boleto
2024-06-21 17:09:56.263691;334;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Julie Southward;feminino;boleto
2024-06-21 18:42:54.910973;335;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Stephen Thomas;masculino;dinheiro
2024-06-21 20:46:56.552766;336;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Charles Chandler;masculino;pix
2024-06-21 21:32:01.958651;337;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Cherie Eagle;feminino;pix
2024-06-22 12:15:59.652276;338;Florianópolis;Tiago Lima;Tablet Apple Ipad;John Yoon;masculino;cartão de crédito
2024-06-22 14:02:01.729910;339;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Anne Hill;feminino;dinheiro
2024-06-22 14:46:01.092937;340;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Marie Redmond;feminino;cartão de crédito
2024-06-22 16:23:00.892285;341;Florianópolis;Tiago Lima;Tablet Apple Ipad;Joshua Fravel;masculino;pix
2024-06-22 16:53:06.224988;342;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Stephen Alaniz;masculino;dinheiro
2024-06-22 17:21:01.153994;343;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Ava Felker;feminino;pix
2024-06-22 18:49:54.985367;344;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Frank Thomas;masculino;pix
2024-06-23 11:50:56.586063;345;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Margie Solomon;feminino;pix
2024-06-23 12:00:58.372434;346;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Bobby Chew;masculino;boleto
2024-06-23 15:37:03.565413;347;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jason Hayes;masculino;boleto
2024-06-23 19:10:57.843015;348;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Esta Jordan;feminino;boleto
2024-06-24 11:19:57.418664;349;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Abigail Larson;feminino;dinheiro
2024-06-24 15:47:58.525888;350;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;George Pittman;masculino;dinheiro
2024-06-24 18:51:57.544846;351;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Tony Radtke;masculino;boleto
2024-06-24 19:03:00.461452;352;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Christy Albright;feminino;pix
2024-06-25 12:30:02.882877;353;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Yasmin Smith;feminino;boleto
2024-06-25 17:47:04.161076;354;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Billie Noreen;feminino;boleto
2024-06-25 20:57:00.345393;355;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Noel Michel;masculino;pix
2024-06-26 11:52:56.100262;356;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Mary Paoletti;feminino;cartão de crédito
2024-06-26 14:52:58.623396;357;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Kevin Harcar;masculino;boleto
2024-06-26 16:03:59.416628;358;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Monty Smith;masculino;cartão de crédito
2024-06-26 19:40:02.035301;359;Florianópolis;Tiago Lima;Tablet Apple Ipad;John Hubbard;masculino;pix
2024-06-27 14:49:01.218229;360;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Eric Fredeen;masculino;dinheiro
2024-06-27 15:14:05.143294;361;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Craig Johnson;masculino;cartão de crédito
2024-06-27 19:03:56.690517;362;São Paulo;Ana Oliveira;Smartwatch Garmin;Christine Garvie;feminino;pix
2024-06-27 19:15:56.684831;363;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Donna Beckman;feminino;boleto
2024-06-27 20:04:01.953241;364;São Paulo;Lucas Pereira;Smartwatch Garmin;Vasiliki Goolsby;feminino;pix
2024-06-27 20:07:05.983513;365;Florianópolis;Gabriela Santos;Smartwatch Garmin;Kathryn Ehret;feminino;dinheiro
2024-06-27 20:35:05.176239;366;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;James Gil;masculino;boleto
2024-06-28 14:09:54.498986;367;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Angela Penaloza;feminino;boleto
2024-06-28 14:58:54.498264;368;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Jason Barnes;masculino;pix
2024-06-28 15:16:00.046371;369;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Jesse Bauman;masculino;cartão de crédito
2024-06-28 15:51:58.124443;370;São Paulo;Ana Oliveira;Smartwatch Garmin;Isabel Human;feminino;cartão de crédito
2024-06-28 16:53:58.443386;371;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Marianne Ackerman;feminino;pix
2024-06-28 20:11:56.542272;372;São Paulo;Ana Oliveira;Tablet Apple Ipad;Kimberly Watson;feminino;boleto
2024-06-28 20:46:02.328710;373;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Linda Taylor;feminino;boleto
2024-06-28 22:00:04.323329;374;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Mona Hershenson;feminino;boleto
2024-06-29 16:11:01.245227;375;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Thomas Hunt;masculino;pix
2024-06-29 17:30:02.330663;376;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Thomas Franklin;masculino;dinheiro
2024-06-29 17:51:59.693129;377;Florianópolis;Tiago Lima;Tablet Apple Ipad;Dennis Barnes;masculino;boleto
2024-06-29 18:03:59.684421;378;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Brandy Savage;feminino;dinheiro
2024-06-29 19:05:54.789637;379;Florianópolis;Gabriela Santos;Smartwatch Garmin;Geneva Henning;feminino;pix
2024-06-29 19:27:05.146373;380;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;David Bowman;masculino;dinheiro
2024-06-29 21:19:54.944607;381;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Ellen Hawks;feminino;boleto
2024-06-29 21:46:04.434969;382;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Henry Ornelas;masculino;boleto
2024-06-30 13:26:03.886381;383;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Luke Lisowski;masculino;cartão de crédito
2024-06-30 18:12:57.286265;384;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Dana Boudreaux;feminino;boleto
2024-06-30 19:17:00.644084;385;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Phillip Archie;masculino;cartão de crédito
2024-07-01 13:36:02.540806;386;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Robert Watson;masculino;boleto
2024-07-01 16:21:55.292857;387;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;James Thies;masculino;cartão de crédito
2024-07-01 18:06:04.679929;388;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Daniel Vautour;masculino;dinheiro
2024-07-01 19:07:05.785571;389;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Caroline Eger;feminino;boleto
2024-07-01 19:19:59.026850;390;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Suzanne Schuldt;feminino;boleto
2024-07-01 19:34:01.268440;391;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Karen Pietrafesa;feminino;cartão de crédito
2024-07-01 21:23:55.437432;392;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Nathaniel Simpon;masculino;cartão de crédito
2024-07-02 15:37:56.416270;393;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Margaret Conner;feminino;cartão de crédito
2024-07-02 19:25:05.332882;394;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Mattie Snyder;feminino;boleto
2024-07-02 20:26:02.192018;395;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Betty Zuehlke;feminino;boleto
2024-07-03 15:51:58.533033;396;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Travis May;masculino;pix
2024-07-03 17:27:03.461661;397;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Gertrude Shy;feminino;boleto
2024-07-03 21:06:02.786318;398;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Marty Martinez;masculino;cartão de crédito
